order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
968,ORD-20240815-00968,143,2024-08-15,delivered,3747.97,16,140,787.07,4075.36,debit_card,express,,
969,ORD-20230916-00969,96,2023-09-16,cancelled,2557.58,4,480,537.09,3472.37,paypal,pickup,,
970,ORD-20240229-00970,257,2024-02-29,shipped,1965.04,10,0,412.66,2181.2,cash_on_delivery,standard,,Nota del cliente: Llamar antes
971,ORD-20240212-00971,85,2024-02-12,pending,2534.23,18,190,532.19,2800.26,bank_transfer,standard,2,
972,ORD-20240512-00972,176,2024-05-12,pending,4678.87,7,320,982.56,5653.91,credit_card,express,1,
973,ORD-20240313-00973,208,2024-03-13,delivered,4727.07,9,280,992.68,5574.31,cash_on_delivery,express,,
974,ORD-20260203-00974,106,2026-02-03,cancelled,2690.6,1,20,565.03,3248.72,bank_transfer,same_day,,Nota del cliente: Envolver para regalo
975,ORD-20250621-00975,240,2025-06-21,processing,5471.63,2,360,1149.04,6871.24,credit_card,standard,,
976,ORD-20230131-00976,329,2023-01-31,shipped,1017.52,12,280,213.68,1389.1,credit_card,same_day,,
977,ORD-20240906-00977,40,2024-09-06,pending,374,10,290,78.54,705.14,paypal,express,,
978,ORD-20230407-00978,182,2023-04-07,processing,3265.1,8,0,685.67,3689.56,paypal,pickup,,Nota del cliente: Dejar en portería
979,ORD-20231220-00979,125,2023-12-20,cancelled,1427.54,1,310,299.78,2023.04,bank_transfer,pickup,,Nota del cliente: Entregar por la tarde
980,ORD-20250811-00980,194,2025-08-11,processing,3560.6,17,330,747.73,4033.03,credit_card,standard,7,
981,ORD-20240708-00981,124,2024-07-08,processing,1372.52,10,220,288.23,1743.5,paypal,express,1,
982,ORD-20230623-00982,141,2023-06-23,delivered,977.06,7,190,205.18,1303.85,debit_card,same_day,8,
983,ORD-20241223-00983,107,2024-12-23,processing,4285.71,6,260,900,5188.57,paypal,pickup,,
984,ORD-20240615-00984,218,2024-06-15,processing,1167.71,13,30,245.22,1291.13,debit_card,same_day,,
985,ORD-20260207-00985,222,2026-02-07,processing,469.95,13,120,98.69,627.55,debit_card,pickup,,
986,ORD-20260128-00986,83,2026-01-28,cancelled,1770.3,5,50,371.76,2103.55,debit_card,standard,4,
987,ORD-20230928-00987,298,2023-09-28,cancelled,18.9,6,440,3.97,461.74,bank_transfer,pickup,10,
988,ORD-20250713-00988,239,2025-07-13,processing,1264.04,15,290,265.45,1629.88,paypal,standard,10,
989,ORD-20250829-00989,28,2025-08-29,cancelled,1209.74,10,170,254.05,1512.82,paypal,standard,5,
990,ORD-20231201-00990,107,2023-12-01,pending,328.88,11,450,69.06,811.76,credit_card,pickup,,
991,ORD-20240929-00991,316,2024-09-29,cancelled,2852.47,19,20,599.02,2929.52,cash_on_delivery,express,,
992,ORD-20240608-00992,248,2024-06-08,delivered,1577.12,2,480,331.2,2356.78,credit_card,express,,
993,ORD-20240713-00993,321,2024-07-13,cancelled,1419.97,12,190,298.19,1737.76,debit_card,express,,
994,ORD-20250510-00994,21,2025-05-10,shipped,1940.21,0,200,407.44,2547.65,paypal,pickup,,
995,ORD-20250424-00995,185,2025-04-24,shipped,329.26,9,240,69.14,608.77,debit_card,standard,,
996,ORD-20230318-00996,61,2023-03-18,shipped,130.57,20,110,27.42,241.88,credit_card,same_day,2,
997,ORD-20230922-00997,120,2023-09-22,delivered,1542.23,0,300,323.87,2166.1,bank_transfer,standard,,Nota del cliente: Envolver para regalo
998,ORD-20240527-00998,282,2024-05-27,delivered,396.36,18,200,83.24,608.26,bank_transfer,express,,
999,ORD-20230122-00999,241,2023-01-22,cancelled,5527.25,0,140,1160.72,6827.97,debit_card,express,,
1000,ORD-20230824-01000,290,2023-08-24,pending,1017.18,12,340,213.61,1448.73,paypal,same_day,,
